time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.48029577840173e-21,7.40147889200865e-22,7.40147889200865e-22
0.0002,24,0,0,0,2.39999568084817e-05,2.39990400695316e-05,2.40008735306239e-05
0.0004,24,0,1,0,2.51940754992741e-05,11.936625730231,2.52005994349527e-05
0.0006,24,0,0,0,2.28058261993601e-05,3.59282301184435e-05,2.28151391855755e-05
0.0008,24,0,0,1,2.51939647838644e-05,2.51907506639024e-05,11.9421325101472
0.001,24,0,0,0,2.28060437094939e-05,2.28009157255352e-05,3.59466412247036e-05
0.0012,24,0,0,0,2.39999754024708e-05,2.3994475926074e-05,2.4005485998165e-05
0.0014,24,0,1,0,2.51941246549895e-05,11.9343471073345,2.52046790422986e-05
0.0016,24,0,0,0,2.2805787277702e-05,3.59213714557193e-05,2.28202196190969e-05
0.0018,24,0,0,1,2.51939242379096e-05,2.51866723573738e-05,11.9444106043931
0.002,24,0,0,0,2.28060942836418e-05,2.27958361104716e-05,3.59534982519106e-05
0.0022,24,0,0,0,2.39999820713822e-05,2.39898969529254e-05,2.40100649596651e-05
0.0024,24,0,1,0,2.51941805959468e-05,11.9320695426563,2.52087568590267e-05
0.0026,24,0,0,0,2.28057560252027e-05,3.59145159669461e-05,2.28252976271825e-05
0.0028,24,0,0,1,2.5193890498546e-05,2.51825960488609e-05,11.9466876406574
0.003,24,0,0,0,2.28061524647762e-05,2.27907587561373e-05,3.59603520832789e-05
0.0032,24,0,0,0,2.3999996887093e-05,2.39853201192591e-05,2.40146417946214e-05
0.0034,24,0,1,0,2.5194246460736e-05,11.9297930357174,2.5212832885889e-05
0.0036,24,0,0,0,2.28057355794378e-05,3.5907663650692e-05,2.28303731527674e-05
0.0038,24,0,0,1,2.51938667028333e-05,2.51785217373507e-05,11.9489636194253
0.004,24,0,0,0,2.28062213890002e-05,2.27856836615915e-05,3.59672027202775e-05
0.0042,24,0,0,0,2.40000229851654e-05,2.39807454628883e-05,2.40192165040088e-05
0.0044,24,0,1,0,2.51943253830725e-05,11.927517586033,2.52169071236088e-05
0.0046,24,0,0,0,2.2805729073123e-05,3.59008145055199e-05,2.28354461970511e-05
0.0048,24,0,0,1,2.51938559829715e-05,2.51744494218305e-05,11.9512385411814
0.005,24,0,0,0,2.28063041875581e-05,2.27806108258938e-05,3.59740501643749e-05
0.0052,24,0,0,0,2.40000634963035e-05,2.39761728793743e-05,2.40237890888015e-05
0.0054,24,0,1,0,2.51944204918154e-05,11.9252431931183,2.52209795729092e-05
0.0056,24,0,0,0,2.28057396341184e-05,3.58939685299931e-05,2.28405168130726e-05
0.0058,24,0,0,1,2.51938614663064e-05,2.51703791012886e-05,11.9535124064103
0.006,24,0,0,0,2.2806403986841e-05,2.27755402481041e-05,3.59808944170386e-05
0.0062,24,0,0,0,2.40001215463587e-05,2.39716024194803e-05,2.40283595499734e-05
0.0064,24,0,1,0,2.5194534910973e-05,11.922969856489,2.5225050234513e-05
0.0066,24,0,0,0,2.28057703854341e-05,3.58871257226758e-05,2.28455849761348e-05
0.0068,24,0,0,1,2.51938862753351e-05,2.51663107747135e-05,11.9557852155962
0.007,24,0,0,0,2.28065239083925e-05,2.27704719272826e-05,3.59877354797359e-05
0.0072,24,0,0,0,2.40002002563351e-05,2.3967034082233e-05,2.4032927888498e-05
0.0074,24,0,1,0,2.51946717597083e-05,11.920697575661,2.52291191091428e-05
0.0076,24,0,0,0,2.28058244452365e-05,3.58802860821325e-05,2.28506506874502e-05
0.0078,24,0,0,1,2.51939335277118e-05,2.51622444410943e-05,11.9580569692233
0.008,24,0,0,0,2.28066670689138e-05,2.27654058624898e-05,3.59945733539329e-05
0.0082,24,0,0,0,2.40003027423955e-05,2.39624678149715e-05,2.40374941053482e-05
0.0084,24,0,1,0,2.51948341523447e-05,11.9184263501501,2.52331861975208e-05
0.0086,24,0,0,0,2.28059049268531e-05,3.58734496069287e-05,2.28557139482305e-05
0.0088,24,0,0,1,2.51940063362534e-05,2.51581800994209e-05,11.9603276677753
0.009,24,0,0,0,2.28068365802701e-05,2.27603420527867e-05,3.60014080410954e-05
0.0092,24,0,0,0,2.40004321158667e-05,2.39579037201088e-05,2.40420582014966e-05
0.0094,24,0,1,0,2.51950251983716e-05,11.916156179473,2.52372515003692e-05
0.0096,24,0,0,0,2.28060149387782e-05,3.58666162956302e-05,2.28607748634458e-05
0.0098,24,0,0,1,2.51941078089446e-05,2.51541177486834e-05,11.9625973117359
0.01,24,0,0,0,2.28070355494953e-05,2.27552804972344e-05,3.60082395426886e-05
0.0102,24,0,0,0,2.40005914832451e-05,2.3953341744975e-05,2.40466201779153e-05
0.0104,24,0,1,0,2.519524800245e-05,11.9138870631456,2.52413150184098e-05
0.0106,24,0,0,0,2.2806157584679e-05,3.58597861468039e-05,2.28658331230303e-05
0.0108,24,0,0,1,2.51942410489443e-05,2.51500573878727e-05,11.9648659015886
0.011,24,0,0,0,2.28072670787984e-05,2.27502211948947e-05,3.60150678601764e-05
0.0112,24,0,0,0,2.40007839462024e-05,2.39487818885987e-05,2.40511800355758e-05
0.0114,24,0,1,0,2.51955056644179e-05,11.9116190006852,2.52453767523642e-05
0.0116,24,0,0,0,2.28063359634006e-05,3.58529591590166e-05,2.28708891432683e-05
0.0118,24,0,0,1,2.51944091545903e-05,2.51459990159801e-05,11.9671334378163
0.012,24,0,0,0,2.28075342655684e-05,2.27451641448293e-05,3.60218929950231e-05
0.0122,24,0,0,0,2.40010126015909e-05,2.39442241500085e-05,2.40557377754495e-05
0.0124,24,0,1,0,2.51958012792961e-05,11.9093519916083,2.52494367029536e-05
0.0126,24,0,0,0,2.28065531689718e-05,3.58461353308366e-05,2.28759425102161e-05
0.0128,24,0,0,1,2.51946152194054e-05,2.51419426319977e-05,11.9693999209023
0.013,24,0,0,0,2.28078402023802e-05,2.27401093461006e-05,3.60287149486912e-05
