time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.48029577840173e-21,7.40147889200865e-22,7.40147889200865e-22
0.0002,24,0,0,0,2.3999956801908e-05,2.39995289924896e-05,2.4000384607666e-05
0.0004,24,0,1,0,2.51940657703156e-05,11.9371121090045,2.51997286442636e-05
0.0006,24,0,0,0,2.28058644133697e-05,3.59301830441205e-05,2.2813536702261e-05
0.0008,24,0,0,1,2.51939835008944e-05,2.51924919508651e-05,11.9411598651278
0.001,24,0,0,0,2.28059946192462e-05,2.28036025099167e-05,3.59432246523229e-05
0.0012,24,0,0,0,2.39999742477231e-05,2.39974087858406e-05,2.40025531379452e-05
0.0014,24,0,1,0,2.51940886601998e-05,11.9360490948772,2.52016318232204e-05
0.0016,24,0,0,0,2.28058459958483e-05,3.59269833710491e-05,2.28159068269005e-05
0.0018,24,0,0,1,2.5193963856963e-05,2.51905893217779e-05,11.9422226326335
0.002,24,0,0,0,2.28060171825293e-05,2.28012328221665e-05,3.5946423569731e-05
0.0022,24,0,0,0,2.39999761058463e-05,2.39952726145178e-05,2.40046892969291e-05
0.0024,24,0,1,0,2.51941135932306e-05,11.9349865744242,2.52035341409252e-05
0.0026,24,0,0,0,2.28058298241665e-05,3.59237851814893e-05,2.28182758617732e-05
0.0028,24,0,0,1,2.51939459534907e-05,2.51886875989352e-05,11.9432849065724
0.003,24,0,0,0,2.28060416501008e-05,2.27988642135403e-05,3.59496209990432e-05
0.0032,24,0,0,0,2.39999799909466e-05,2.39931374482058e-05,2.4006824463843e-05
0.0034,24,0,1,0,2.51941412521699e-05,11.9339245474252,2.52054355977803e-05
0.0036,24,0,0,0,2.28058165808504e-05,3.59205884747701e-05,2.28206437491458e-05
0.0038,24,0,0,1,2.51939304730393e-05,2.51867867819002e-05,11.9443466871705
0.004,24,0,0,0,2.28060687043185e-05,2.27964966835639e-05,3.59528169409433e-05
0.0042,24,0,0,0,2.39999865852622e-05,2.39910033252593e-05,2.40089586391415e-05
0.0044,24,0,1,0,2.51941723187089e-05,11.932863013654,2.5207336194159e-05
0.0046,24,0,0,0,2.28058069473694e-05,3.59173932502147e-05,2.28230104895451e-05
0.0048,24,0,0,1,2.51939180971128e-05,2.51848868702367e-05,11.945407974654
0.005,24,0,0,0,2.2806099026483e-05,2.27941302317632e-05,3.59560113961148e-05
0.0052,24,0,0,0,2.39999965699739e-05,2.39888701417182e-05,2.40110918232792e-05
0.0054,24,0,1,0,2.51942074734819e-05,11.9318019728846,2.52092359304346e-05
0.0056,24,0,0,0,2.28058016041359e-05,3.59141995071466e-05,2.28253761353073e-05
0.0058,24,0,0,1,2.51939095061591e-05,2.51829878635085e-05,11.946468769249
0.006,24,0,0,0,2.28061332968387e-05,2.27917648576643e-05,3.59592043652407e-05
0.0062,24,0,0,0,2.40000106252066e-05,2.39867379488834e-05,2.40132240167104e-05
0.0064,24,0,1,0,2.51942473960679e-05,11.9307414248908,2.52111348069804e-05
0.0066,24,0,0,0,2.28058012305074e-05,3.59110072448897e-05,2.28277406610653e-05
0.0068,24,0,0,1,2.51939053795707e-05,2.51810897612798e-05,11.9475290711814
0.007,24,0,0,0,2.28061721945751e-05,2.27894005607935e-05,3.5962395849004e-05
0.0072,24,0,0,0,2.40000294300304e-05,2.39846067463006e-05,2.40153552198893e-05
0.0074,24,0,1,0,2.51942927649914e-05,11.9296813694469,2.52130328241692e-05
0.0076,24,0,0,0,2.2805806504787e-05,3.59078164627683e-05,2.28301040673522e-05
0.0078,24,0,0,1,2.51939063956864e-05,2.51791925631149e-05,11.948588880677
0.008,24,0,0,0,2.28062163978279e-05,2.27870373406772e-05,3.59655858480871e-05
0.0082,24,0,0,0,2.40000536624618e-05,2.39824764817839e-05,2.40174854332697e-05
0.0084,24,0,1,0,2.51943442577238e-05,11.928621806327,2.5214929982374e-05
0.0086,24,0,0,0,2.28058181042251e-05,3.59046271601067e-05,2.28324663547006e-05
0.0088,24,0,0,1,2.51939132317922e-05,2.51772962685782e-05,11.9496481979616
0.009,24,0,0,0,2.28062665836804e-05,2.27846751968423e-05,3.5968774363172e-05
0.0092,24,0,0,0,2.40000839994649e-05,2.39803472583482e-05,2.40196146573053e-05
0.0094,24,0,1,0,2.51944025506848e-05,11.9275627353057,2.52168262819675e-05
0.0096,24,0,0,0,2.28058367050202e-05,3.59014393362296e-05,2.28348276272988e-05
0.0098,24,0,0,1,2.51939265641226e-05,2.51754008772346e-05,11.9507070232608
0.01,24,0,0,0,2.28063234281647e-05,2.27823141288156e-05,3.59719613949411e-05
0.0102,24,0,0,0,2.40001211169527e-05,2.39782190238035e-05,2.40217428924498e-05
0.0104,24,0,1,0,2.51944683192432e-05,11.926504156157,2.52187217233222e-05
0.0106,24,0,0,0,2.28058629823205e-05,3.58982529904624e-05,2.28371875747118e-05
0.0108,24,0,0,1,2.51939470678619e-05,2.51735063886491e-05,11.9517653568
0.011,24,0,0,0,2.28063876062627e-05,2.27799541361242e-05,3.59751469440754e-05
0.0112,24,0,0,0,2.40001656897881e-05,2.39760917776965e-05,2.40238701391562e-05
0.0114,24,0,1,0,2.51945422377183e-05,11.925446068656,2.52206163068105e-05
