time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.48029577840173e-21,7.40147889200865e-22,7.40147889200865e-22
0.0002,24,0,0,0,2.39999568108722e-05,2.39989178387922e-05,2.40009957613634e-05
0.0004,24,0,1,0,2.51940779352529e-05,11.9365041355377,2.52008171333661e-05
0.0006,24,0,0,0,2.28058166605024e-05,3.59277418868429e-05,2.2815539805383e-05
0.0008,24,0,0,1,2.51939601315063e-05,2.51903153451257e-05,11.9423756714021
0.001,24,0,0,0,2.28060560420102e-05,2.28002440259868e-05,3.59474953672945e-05
0.0012,24,0,0,0,2.39999757852375e-05,2.39937427111323e-05,2.400621921322e-05
0.0014,24,0,1,0,2.51941337909215e-05,11.9339216104489,2.52054408561438e-05
0.0016,24,0,0,0,2.28057728241765e-05,3.59199684755984e-05,2.28212978074174e-05
0.0018,24,0,0,1,2.51939146204098e-05,2.51856931312714e-05,11.9449575973329
0.002,24,0,0,0,2.28061139870859e-05,2.27944869168906e-05,3.59552669204383e-05
0.0022,24,0,0,0,2.39999841046335e-05,2.39885530375273e-05,2.40114088753491e-05
0.0024,24,0,1,0,2.51941980184094e-05,11.9313402847144,2.52100625652113e-05
0.0026,24,0,0,0,2.28057384888217e-05,3.59121986599113e-05,2.28270530413518e-05
0.0028,24,0,0,1,2.51938776952209e-05,2.51810731976186e-05,11.9475383241787
0.003,24,0,0,0,2.28061815524977e-05,2.2788732355187e-05,3.5963034849799e-05
0.0032,24,0,0,0,2.4000002734609e-05,2.39833657870224e-05,2.4016596127316e-05
0.0034,24,0,1,0,2.51942746495211e-05,11.9287601577905,2.52146822613952e-05
0.0036,24,0,0,0,2.28057176849459e-05,3.59044324381624e-05,2.28328054502995e-05
0.0038,24,0,0,1,2.51938533856952e-05,2.51764555429974e-05,11.950117852489
0.004,24,0,0,0,2.28062627667699e-05,2.27829803398315e-05,3.59707991570419e-05
0.0042,24,0,0,0,2.40000357029949e-05,2.39781809972955e-05,2.40217809702256e-05
0.0044,24,0,1,0,2.51943677098028e-05,11.9261812291277,2.52192999454935e-05
0.0046,24,0,0,0,2.28057144368135e-05,3.58966698087274e-05,2.28385550356397e-05
0.0048,24,0,0,1,2.51938457153457e-05,2.51718401662383e-05,11.9526961828132
0.005,24,0,0,0,2.28063616521855e-05,2.277723086978e-05,3.59785598438315e-05
0.0052,24,0,0,0,2.40000870313811e-05,2.39729985637882e-05,2.40269634051821e-05
0.0054,24,0,1,0,2.51944812185629e-05,11.9236034981768,2.52239156183038e-05
0.0056,24,0,0,0,2.28057327624516e-05,3.58889107699824e-05,2.28443018505984e-05
0.0058,24,0,0,1,2.51938587014499e-05,2.51672270661725e-05,11.9552733157005
0.006,24,0,0,0,2.28064822247936e-05,2.2771483943989e-05,3.59863169118315e-05
0.0062,24,0,0,0,2.40001607351241e-05,2.39678185371294e-05,2.40321434332892e-05
0.0064,24,0,1,0,2.51946191888782e-05,11.9210269643886,2.52285292806234e-05
0.0066,24,0,0,0,2.2805776673658e-05,3.58811553203045e-05,2.28500458706573e-05
0.0068,24,0,0,1,2.51938963550574e-05,2.51626162416321e-05,11.9578492516998
0.007,24,0,0,0,2.28066284944159e-05,2.27657395614149e-05,3.5994070362705e-05
0.0072,24,0,0,0,2.40002608233541e-05,2.39626409162158e-05,2.40373210556502e-05
0.0074,24,0,1,0,2.51947856276018e-05,11.9184516272146,2.52331409332494e-05
0.0076,24,0,0,0,2.28058501760074e-05,3.58734034580713e-05,2.285578709721e-05
0.0078,24,0,0,1,2.51939626809964e-05,2.51580076914495e-05,11.9604239913596
0.008,24,0,0,0,2.28068044646546e-05,2.2759997721015e-05,3.60018201981141e-05
0.0082,24,0,0,0,2.40003912989823e-05,2.3957465648268e-05,2.40424962733679e-05
0.0084,24,0,1,0,2.51949845353701e-05,11.915877486106,2.52377505769787e-05
0.0086,24,0,0,0,2.28059572688594e-05,3.58656551816613e-05,2.28615255316496e-05
0.0088,24,0,0,1,2.51940616778814e-05,2.5153401414458e-05,11.9629975352285
0.009,24,0,0,0,2.28070141328992e-05,2.27542584217465e-05,3.60095664197203e-05
0.0092,24,0,0,0,2.40005561587078e-05,2.39522928355484e-05,2.40476690875445e-05
0.0094,24,0,1,0,2.519521990661e-05,11.9133045405149,2.52423582126081e-05
0.0096,24,0,0,0,2.28061019453651e-05,3.58579104894535e-05,2.28672612791526e-05
0.0098,24,0,0,1,2.51941973381202e-05,2.51487974094913e-05,11.9655698838544
0.01,24,0,0,0,2.28072614903336e-05,2.27485216625671e-05,3.60173090291847e-05
0.0102,24,0,0,0,2.40007593930248e-05,2.39471224252673e-05,2.40528394992818e-05
0.0104,24,0,1,0,2.51954957295457e-05,11.9107327898929,2.52469638409337e-05
0.0106,24,0,0,0,2.28062881924746e-05,3.5850169379828e-05,2.28729940297568e-05
0.0108,24,0,0,1,2.51943736479209e-05,2.51441956753841e-05,11.9681410377853
0.011,24,0,0,0,2.28075505219437e-05,2.27427874424351e-05,3.60250480281667e-05
0.0112,24,0,0,0,2.400100498623e-05,2.39419544163235e-05,2.40580075096808e-05
0.0114,24,0,1,0,2.51958159862066e-05,11.9081622336927,2.52515674627518e-05
0.0116,24,0,0,0,2.2806519990944e-05,3.58424318511649e-05,2.28787242000359e-05
0.0118,24,0,0,1,2.51945945872994e-05,2.51395962109713e-05,11.9707109975688
0.012,24,0,0,0,2.2807885206524e-05,2.27370557603088e-05,3.60327834183261e-05
0.0122,24,0,0,0,2.40012969164297e-05,2.39367888076163e-05,2.40631731198425e-05
0.0124,24,0,1,0,2.51961846524335e-05,11.9055928713663,2.52561690788582e-05
0.0126,24,0,0,0,2.28068013153425e-05,3.58346979018459e-05,2.28844513761077e-05
0.0128,24,0,0,1,2.51948641300862e-05,2.5134999015089e-05,11.9732797637522
0.013,24,0,0,0,2.28082695166849e-05,2.27313266151471e-05,3.60405152013208e-05
0.0132,24,0,0,0,2.40016391555464e-05,2.39316255980455e-05,2.4068336330867e-05
0.0134,24,0,1,0,2.51966056978866e-05,11.9030247023669,2.52607686900485e-05
0.0136,24,0,0,0,2.28071361340597e-05,3.58269675302526e-05,2.28901759747227e-05
0.0138,24,0,0,1,2.51951862439336e-05,2.51304040865734e-05,11.9758473368826
0.014,24,0,0,0,2.280870741886e-05,2.27256000059092e-05,3.60482433788092e-05
