time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,1,0,0,0,0,0
0.0002,24,0,0,0,2.39999568021788e-05,2.39994984348047e-05,2.40004151653508e-05
0.0004,24,0,1,0,2.51940663776744e-05,11.9370817103311,2.51997830685427e-05
0.0006,24,0,0,0,2.28058620222482e-05,3.59300609862997e-05,2.28136368576596e-05
0.0008,24,0,0,1,2.51939823260364e-05,2.51923831198741e-05,11.9412206554415
0.001,24,1,0,0,11.3462902776229,2.39379306476237e-05,3.70781913667089e-05
0.0012,24,0,0,0,3.53462186253544e-05,2.28627594842018e-05,2.28679575703627e-05
0.0014,24,0,1,0,2.51941023401699e-05,11.9359421234745,2.52018191586331e-05
0.0016,24,0,0,0,2.28058423994594e-05,3.59266329841353e-05,2.28161754263514e-05
0.0018,24,0,0,1,2.51939613479857e-05,2.51903453588425e-05,11.9423589059879
0.002,24,1,0,0,11.3463022879695,2.39352661116703e-05,3.7081746520798e-05
0.0022,24,0,0,0,3.53462327037631e-05,2.28606013471097e-05,2.2870113297669e-05
0.0024,24,0,1,0,2.5194129083122e-05,11.9348049138471,2.52038552017634e-05
0.0026,24,0,0,0,2.28058251768116e-05,3.59232099792749e-05,2.28187109861915e-05
0.0028,24,0,0,1,2.51939423186076e-05,2.51883099593532e-05,11.9434958519131
0.003,24,1,0,0,11.346315339933,2.39326053880477e-05,3.70852970616792e-05
0.0032,24,0,0,0,3.53462501056995e-05,2.28584461653697e-05,2.2872265876912e-05
0.0034,24,0,1,0,2.51941588454105e-05,11.9336693096158,2.52058883964929e-05
0.0036,24,0,0,0,2.28058112455659e-05,3.59197918038513e-05,2.28212429162566e-05
0.0038,24,0,0,1,2.51939260591898e-05,2.51862774590993e-05,11.9446311928131
0.004,24,1,0,0,11.3463298167365,2.39299492181432e-05,3.7088842090289e-05
0.0042,24,0,0,0,3.53462719900437e-05,2.28562945083188e-05,2.28744147009042e-05
0.0044,24,0,1,0,2.51941923950686e-05,11.9325356106751,2.52079182057681e-05
0.0046,24,0,0,0,2.2805801384537e-05,3.59163793605629e-05,2.28237705480108e-05
0.0048,24,0,0,1,2.51939133859546e-05,2.51842483947111e-05,11.9457646288628
0.005,24,1,0,0,11.3463460988063,2.39272983415392e-05,3.70923807092803e-05
0.0052,24,0,0,0,3.53462995071447e-05,2.28541468020304e-05,2.28765591639673e-05
0.0054,24,0,1,0,2.51942304941441e-05,11.9314041162618,2.52099440936859e-05
0.0056,24,0,0,0,2.28057963663502e-05,3.59129735501309e-05,2.28262932662215e-05
0.0058,24,0,0,1,2.51939049737181e-05,2.51822233016147e-05,11.946895860895
0.006,24,1,0,0,11.346364563267,2.39246534957785e-05,3.7095912023217e-05
0.0062,24,0,0,0,3.53463337973011e-05,2.28520036267836e-05,2.28786986621315e-05
0.0064,24,0,1,0,2.51942738976866e-05,11.9302751248763,2.5211965525635e-05
0.0066,24,0,0,0,2.28057969564272e-05,3.59095752710631e-05,2.28288103796189e-05
0.0068,24,0,0,1,2.51939016378154e-05,2.51802027138915e-05,11.9480245904783
0.007,24,1,0,0,11.3463855834414,2.3922015416132e-05,3.70994351387683e-05
0.0072,24,0,0,0,3.53463759892541e-05,2.28498655099542e-05,2.2880832593334e-05
0.0074,24,0,1,0,2.51943233527443e-05,11.9291489342047,2.52139819684353e-05
0.0076,24,0,0,0,2.28058039119813e-05,3.59061854194192e-05,2.28313212246741e-05
0.0078,24,0,0,1,2.51939041362692e-05,2.51781871641389e-05,11.9491505199955
0.008,24,1,0,0,11.3464095283551,2.39193848353667e-05,3.71029491649011e-05
