time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,1,0,0,0,0,0
0.0002,24,0,0,0,2.39999568150181e-05,2.39987344926829e-05,2.40011791074726e-05
0.0004,24,0,1,0,2.51940815920256e-05,11.9363217434977,2.52011436815421e-05
0.0006,24,0,0,0,2.28058023631994e-05,3.59270095393059e-05,2.28161407343284e-05
0.0008,24,0,0,1,2.51939531731439e-05,2.51896623691836e-05,11.9427404132844
0.001,24,1,0,0,11.346328523015,2.39335209211662e-05,3.70837490585203e-05
0.0012,24,0,0,0,3.53462589858823e-05,2.28584329953236e-05,2.28722764227639e-05
0.0014,24,0,1,0,2.51941590470083e-05,11.933283070096,2.5206579928603e-05
0.0016,24,0,0,0,2.28057514338746e-05,3.59178652708909e-05,2.28229134576772e-05
0.0018,24,0,0,1,2.51939004352394e-05,2.51842256937311e-05,11.9457773100791
0.002,24,1,0,0,11.3463628842804,2.39264108126611e-05,3.70932356043562e-05
0.0022,24,0,0,0,3.53463044370465e-05,2.28526738748068e-05,2.28780286923534e-05
0.0024,24,0,1,0,2.51942360475992e-05,11.9302484605076,2.5212013267807e-05
0.0026,24,0,0,0,2.28057130214462e-05,3.59087310593077e-05,2.28296792615214e-05
0.0028,24,0,0,1,2.51938593309383e-05,2.51787945572414e-05,11.9488112159879
0.003,24,1,0,0,11.3464036777804,2.39193099824512e-05,3.7102711726531e-05
0.0032,24,0,0,0,3.53463703052092e-05,2.28469213315767e-05,2.28837731301815e-05
0.0034,24,0,1,0,2.51943296019467e-05,11.9272176445667,2.52174399989497e-05
0.0036,24,0,0,0,2.28056928019822e-05,3.58996082466489e-05,2.28364364070713e-05
0.0038,24,0,0,1,2.51938354648196e-05,2.51733703945883e-05,11.9518413291248
0.004,24,1,0,0,11.3464536508343,2.3912220581993e-05,3.71121751980764e-05
0.0042,24,0,0,0,3.53464648723052e-05,2.28411766491734e-05,2.28895079419291e-05
0.0044,24,0,1,0,2.51944452218318e-05,11.9241914229403,2.52228586876571e-05
0.0046,24,0,0,0,2.28056963124652e-05,3.58904992430356e-05,2.28431831099497e-05
0.0048,24,0,0,1,2.51938344096368e-05,2.51679546379382e-05,11.9548668490083
0.005,24,1,0,0,11.3465155328772,2.39051447570573e-05,3.71216237954074e-05
0.0052,24,0,0,0,3.53465963657348e-05,2.28354409679763e-05,2.28952313377817e-05
0.0054,24,0,1,0,2.51945883812752e-05,11.9211705946853,2.5228267902244e-05
0.0056,24,0,0,0,2.28057290507844e-05,3.58814064537644e-05,2.28499176414102e-05
0.0058,24,0,0,1,2.51938615637073e-05,2.51625487163837e-05,11.9578869767664
0.006,24,1,0,0,11.3465920318517,2.3898084646899e-05,3.71310552985908e-05
0.0062,24,0,0,0,3.53467729475019e-05,2.28297155825532e-05,2.29009415331799e-05
0.0064,24,0,1,0,2.5194764509296e-05,11.9181559570471,2.52336662140782e-05
0.0066,24,0,0,0,2.28057964684943e-05,3.58723322786984e-05,2.28566381991716e-05
0.0068,24,0,0,1,2.51939224266181e-05,2.51571540555831e-05,11.9609009153382
0.007,24,1,0,0,11.3466858306269,2.38910423834349e-05,3.71404674916073e-05
0.0072,24,0,0,0,3.53470027034381e-05,2.28240017347422e-05,2.29066367495631e-05
0.0074,24,0,1,0,2.51949789827275e-05,11.915148305259,2.52390521979399e-05
0.0076,24,0,0,0,2.28059039636335e-05,3.58632791116652e-05,2.28633430115345e-05
0.0078,24,0,0,1,2.51940223952185e-05,2.51517720774039e-05,11.9639078696749
0.008,24,1,0,0,11.3467995834509,2.38840200904323e-05,3.71498581626079e-05
0.0082,24,0,0,0,3.53472936325241e-05,2.28183006136898e-05,2.29123152151071e-05
0.0084,24,0,1,0,2.51952371190994e-05,11.9121484323448,2.52444244323766e-05
0.0086,24,0,0,0,2.28060568736096e-05,3.58542493398622e-05,2.28700303119039e-05
0.0088,24,0,0,1,2.51941667565072e-05,2.51464041995714e-05,11.966907046936
0.009,24,1,0,0,11.3469359124371,2.38770198827069e-05,3.71592251041656e-05
0.0092,24,0,0,0,3.5347653636319e-05,2.2812613562479e-05,2.29179751654534e-05
0.0094,24,0,1,0,2.51955441695935e-05,11.9091571289241,2.52497815000549e-05
0.0096,24,0,0,0,2.28062604681594e-05,3.58452453432693e-05,2.28766984430438e-05
0.0098,24,0,0,1,2.51943608774339e-05,2.51410518353213e-05,11.9698976566853
0.01,24,1,0,0,11.3470974040928,2.38700438653316e-05,3.71685661135229e-05
0.0102,24,0,0,0,3.53480905085095e-05,2.2806941768099e-05,2.29236148444327e-05
0.0104,24,0,1,0,2.51959053120792e-05,11.906175183019,2.52551219881067e-05
0.0106,24,0,0,0,2.28065199423904e-05,3.58362694940692e-05,2.28833453383945e-05
0.0108,24,0,0,1,2.51946099026913e-05,2.51357163930569e-05,11.9728789110828
0.011,24,1,0,0,11.3472866058873,2.38630941328561e-05,3.71778789928333e-05
0.0112,24,0,0,0,3.53486119245901e-05,2.28012864680982e-05,2.29292325047785e-05
0.0114,24,0,1,0,2.51963256442382e-05,11.9032033798651,2.5260444488473e-05
0.0116,24,0,0,0,2.28068404099126e-05,3.58273241560735e-05,2.28899696645893e-05
0.0118,24,0,0,1,2.51949189446872e-05,2.51303992760116e-05,11.9758500250752
0.012,24,1,0,0,11.3475060228709,2.38561727685373e-05,3.71871615494023e-05
0.0122,24,0,0,0,3.53492254316841e-05,2.27956488988814e-05,2.29348264088341e-05
0.0124,24,0,1,0,2.51968101767836e-05,11.9002425017219,2.52657475982419e-05
0.0126,24,0,0,0,2.2807226896066e-05,3.58184116841586e-05,2.2896569264281e-05
0.0128,24,0,0,1,2.51952930275686e-05,2.51251018819145e-05,11.9788102165838
0.013,24,1,0,0,11.347758114341,2.38492818435811e-05,3.71964115959207e-05
0.0132,24,0,0,0,3.53499384385177e-05,2.27900302956785e-05,2.29403948292502e-05
0.0134,24,0,1,0,2.51973638267825e-05,11.8972933276893,2.52710299199837e-05
0.0136,24,0,0,0,2.28076843312524e-05,3.58095344237054e-05,2.29031428183262e-05
0.0138,24,0,0,1,2.51957371789873e-05,2.51198256026617e-05,11.9817587066894
0.014,24,1,0,0,11.3480452905643,2.38424234163956e-05,3.72056269507003e-05
0.0142,24,0,0,0,3.53507582055559e-05,2.27844318925121e-05,2.29459360496735e-05
0.0144,24,0,1,0,2.51979914110866e-05,11.8943566335224,2.52762900620818e-05
0.0146,24,0,0,0,2.28082175443769e-05,3.58006947100491e-05,2.29096881840062e-05
0.0148,24,0,0,1,2.51962559314055e-05,2.51145718239908e-05,11.9846947198164
0.015,24,1,0,0,11.3483699095541,2.38355995318562e-05,3.72148054379022e-05
0.0152,24,0,0,0,3.53516918353119e-05,2.27788549221621e-05,2.29514483654265e-05
0.0154,24,0,1,0,2.51986976398807e-05,11.8914331914528,2.52815266390596e-05
0.0156,24,0,0,0,2.28088312564083e-05,3.57918948679331e-05,2.29162040580223e-05
0.0158,24,0,0,1,2.51968542999453e-05,2.51093419251605e-05,11.9876174839123
0.016,24,1,0,0,11.3487342739109,2.38288122205826e-05,3.72239448877677e-05
0.0162,24,0,0,0,3.53527462628386e-05,2.27733006161285e-05,2.29569300841778e-05
0.0164,24,0,1,0,2.51994871103522e-05,11.8885237700078,2.52867382719031e-05
0.0166,24,0,0,0,2.28095300740615e-05,3.57831372109719e-05,2.29226883138878e-05
0.0168,24,0,0,1,2.51975369886702e-05,2.5104137278634e-05,11.9905262306274
0.017,24,1,0,0,11.3491406277234,2.38220634982276e-05,3.72330431368445e-05
0.0172,24,0,0,0,3.53539282464138e-05,2.27677702045903e-05,2.29623795266024e-05
0.0174,24,0,1,0,2.52003643004915e-05,11.885629133835,2.5291923588381e-05
0.0176,24,0,0,0,2.28103184836121e-05,3.57744240411184e-05,2.29291395617022e-05
0.0178,24,0,0,1,2.51983078921681e-05,2.50989592497662e-05,11.9934201954916
0.018,24,1,0,0,11.3495911535398,2.38153553647787e-05,3.72420980282145e-05
0.0182,24,0,0,0,3.53552443584261e-05,2.27622649163621e-05,2.29677950270319e-05
0.0184,24,0,1,0,2.52013335630274e-05,11.8827500435289,2.52970812233599e-05
0.0186,24,0,0,0,2.28112008448466e-05,3.57657576481396e-05,2.29355562129552e-05
0.0188,24,0,0,1,2.51991719598384e-05,2.50938091964955e-05,11.9962986180866
0.019,24,1,0,0,11.3500879694077,2.38086898038712e-05,3.72511074117216e-05
0.0192,24,0,0,0,3.53567009764733e-05,2.27567861849285e-05,2.29731749340952e-05
0.0194,24,0,1,0,2.52023991195039e-05,11.8798872554559,2.53022098191167e-05
0.0196,24,0,0,0,2.28121813851562e-05,3.57571403090972e-05,2.29419359602758e-05
0.0198,24,0,0,1,2.52001332212343e-05,2.50886884690387e-05,11.999160742221
0.02,24,1,0,0,11.3506331259853,2.38020687821144e-05,3.72600691441965e-05
