time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.4802957685331e-21,7.40147884266551e-22,7.40147884266551e-22
0.0002,24,0,0,0,2.39999565654572e-05,2.39992234156408e-05,2.40006901845146e-05
0.0004,24,1,1,0,12.5031335445581,12.5584817891565,2.65134553772065e-05
0.0006,24,0,0,0,3.52467137611543e-05,3.53005406145287e-05,2.15018943678584e-05
0.0008,24,0,0,1,2.51939812775667e-05,2.51911437381299e-05,11.9419106638775
0.001,24,0,0,0,2.28060281079541e-05,2.28016020095731e-05,3.59457926188691e-05
0.0012,24,0,0,0,2.39999748172503e-05,2.39952860350994e-05,2.4004675889724e-05
0.0014,24,1,1,0,12.5031545841528,12.5563942916113,2.65171992881966e-05
0.0016,24,0,0,0,3.52467009979929e-05,3.52947459188924e-05,2.15060535212146e-05
0.0018,24,0,0,1,2.51939460037943e-05,2.51876250636025e-05,11.9438761459037
0.002,24,0,0,0,2.28060712884788e-05,2.27972194614755e-05,3.59517086908051e-05
0.0022,24,0,0,0,2.39999799705136e-05,2.39913354100764e-05,2.40086265022469e-05
0.0024,24,1,1,0,12.5031782742137,12.5543094971528,2.65209389531289e-05
0.0026,24,0,0,0,3.52466969233634e-05,3.52889582201958e-05,2.15102072302997e-05
0.0028,24,0,0,1,2.51939159805046e-05,2.51841107991402e-05,11.9458392077178
0.003,24,0,0,0,2.28061202384186e-05,2.27928422367589e-05,3.59576174695147e-05
0.0032,24,0,0,0,2.39999913287241e-05,2.39873896632877e-05,2.40125722501479e-05
0.0034,24,1,1,0,12.5032057628182,12.5522280699408,2.65246734046639e-05
0.0036,24,0,0,0,3.52467050129256e-05,3.52831791452037e-05,2.15143541066335e-05
0.0038,24,0,0,1,2.51938935410207e-05,2.51806019673257e-05,11.9477992779283
0.004,24,0,0,0,2.28061772660884e-05,2.27884716098133e-05,3.5963517235151e-05
0.0042,24,0,0,0,2.40000112507764e-05,2.39834499840416e-05,2.40165119849318e-05
0.0044,24,1,1,0,12.5032381905275,12.5501506724503,2.65284016768878e-05
0.0046,24,0,0,0,3.52467287190962e-05,3.52774103176038e-05,2.15184928233067e-05
0.0048,24,0,0,1,2.51938810030016e-05,2.51770995885284e-05,11.9497557863301
0.005,24,0,0,0,2.28062446636017e-05,2.27841088524671e-05,3.59694062714487e-05
0.0052,24,0,0,0,2.40000419299166e-05,2.39795174095838e-05,2.40204445604889e-05
0.0054,24,1,1,0,12.503276688728,12.5480779652225,2.65321228054779e-05
0.0056,24,0,0,0,3.52467714660414e-05,3.52716533576145e-05,2.15226221090692e-05
0.0058,24,0,0,1,2.51938806650873e-05,2.5173604680612e-05,11.9517081640684
0.006,24,0,0,0,2.28063247035258e-05,2.27797552336223e-05,3.59752828662155e-05
0.0062,24,0,0,0,2.40000857021853e-05,2.39755931377468e-05,2.40243688334227e-05
