time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.4802957685331e-21,7.40147884266551e-22,7.40147884266551e-22
0.0002,24,0,0,0,2.39999565696405e-05,2.39989789541619e-05,2.40009346459936e-05
0.0004,24,1,1,0,12.5031359614879,12.5582235798356,2.65139184331674e-05
0.0006,24,0,0,0,3.52466963261161e-05,3.52995946684276e-05,2.15026533630574e-05
0.0008,24,0,0,1,2.5193971965976e-05,2.51902731440594e-05,11.9423969615551
0.001,24,0,0,0,2.28060527509679e-05,2.28002586670145e-05,3.59475008296278e-05
0.0012,24,0,0,0,2.39999755436017e-05,2.39938196550195e-05,2.40061422700304e-05
0.0014,24,1,1,0,12.5031636262444,12.5554909256209,2.65188194815396e-05
0.0016,24,0,0,0,3.52466802532435e-05,3.52920090544596e-05,2.15080979050368e-05
0.0018,24,0,0,1,2.51939266703181e-05,2.51856670276829e-05,11.9449698960471
0.002,24,0,0,0,2.28061105240399e-05,2.27945216059501e-05,3.59552453194126e-05
0.0022,24,0,0,0,2.39999838124657e-05,2.39886480528468e-05,2.40113138600482e-05
0.0024,24,1,1,0,12.5031954344162,12.5527617341364,2.65237152713407e-05
0.0026,24,0,0,0,3.52466778321887e-05,3.52844322619319e-05,2.15135354266607e-05
0.0028,24,0,0,1,2.51938899814305e-05,2.51810665318296e-05,11.9475397649805
0.003,24,0,0,0,2.28061778404967e-05,2.2788791255106e-05,3.59629805674775e-05
0.0032,24,0,0,0,2.40000023447167e-05,2.39834826260524e-05,2.40164792882985e-05
0.0034,24,1,1,0,12.5032333567646,12.5500368980637,2.65286045852652e-05
0.0036,24,0,0,0,3.52466950202023e-05,3.52768663972081e-05,2.15189640789932e-05
0.0038,24,0,0,1,2.5193865895023e-05,2.51764729951242e-05,11.9501058202928
0.004,24,0,0,0,2.28062586624045e-05,2.27830692830359e-05,3.59707043222201e-05
0.0042,24,0,0,0,2.40000351555676e-05,2.39783249190412e-05,2.40216370511784e-05
0.0044,24,1,1,0,12.5032793516051,12.5473173077398,2.6533486207592e-05
0.0046,24,0,0,0,3.52467377360206e-05,3.52693135628841e-05,2.15243820758664e-05
0.0048,24,0,0,1,2.51938583807164e-05,2.51718877533085e-05,11.9526673154463
0.005,24,0,0,0,2.28063569247973e-05,2.27773573550378e-05,3.59784143366451e-05
0.0052,24,0,0,0,2.40000860835245e-05,2.39731763235082e-05,2.40267856481505e-05
0.0054,24,1,1,0,12.5033353619585,12.5446038507979,2.65383589243158e-05
0.0056,24,0,0,0,3.52468118512751e-05,3.52617758573109e-05,2.15297876882115e-05
0.0058,24,0,0,1,2.51938713762901e-05,2.51673121388629e-05,11.9552235056407
0.006,24,0,0,0,2.28064765299399e-05,2.27716571326796e-05,3.59861083690024e-05
0.0062,24,0,0,0,2.4000159096438e-05,2.39680383909258e-05,2.40319235821687e-05
0.0064,24,1,1,0,12.5034033127183,12.5418974118047,2.65432215232481e-05
0.0066,24,0,0,0,3.5246923181966e-05,3.52542553741146e-05,2.15351791152128e-05
0.0068,24,0,0,1,2.51939087819768e-05,2.51627474806308e-05,11.9577736480231
0.007,24,0,0,0,2.28066213416386e-05,2.27659702733298e-05,3.59937841834201e-05
0.0072,24,0,0,0,2.40002580689171e-05,2.39629126144256e-05,2.40370493601013e-05
0.0074,24,1,1,0,12.5034851078432,12.5391988719021,2.65480727941159e-05
0.0076,24,0,0,0,3.52470774800121e-05,3.52467542017205e-05,2.15405545887035e-05
0.0078,24,0,0,1,2.51939744548095e-05,2.51581951034468e-05,11.9603170018963
0.008,24,0,0,0,2.28067951796054e-05,2.27602984296904e-05,3.60014395505317e-05
0.0082,24,0,0,0,2.40003867766926e-05,2.39578004284372e-05,2.40421614931497e-05
0.0084,24,1,1,0,12.5035826275787,12.5365091084516,2.65529115286606e-05
0.0086,24,0,0,0,3.52472804248911e-05,3.52392744228804e-05,2.15459123479853e-05
0.0088,24,0,0,1,2.51940722030295e-05,2.51536563277689e-05,11.9628528289255
0.009,24,0,0,0,2.28070018138839e-05,2.27546432493351e-05,3.60090722480979e-05
0.0092,24,0,0,0,2.40005491079451e-05,2.39527034257585e-05,2.4047258497264e-05
0.0094,24,1,1,0,12.5036977257125,12.5338289946839,2.65577365207362e-05
0.0096,24,0,0,0,3.52475376153775e-05,3.5231818114204e-05,2.1551250744337e-05
0.0098,24,0,0,1,2.51942057805596e-05,2.51491324693129e-05,11.9653803933434
0.01,24,0,0,0,2.28072449593417e-05,2.27490063742509e-05,3.60166800616238e-05
0.0102,24,0,0,0,2.40007487324477e-05,2.39476230308987e-05,2.40523388935546e-05
0.0104,24,1,1,0,12.5038322268626,12.5311593993506,2.6562546566406e-05
0.0106,24,0,0,0,3.52478545613893e-05,3.52243873456933e-05,2.15565677228187e-05
0.0108,24,0,0,1,2.51943788815518e-05,2.51446248386915e-05,11.9678989621528
0.011,24,0,0,0,2.28075282702382e-05,2.2743389440384e-05,3.60242607849675e-05
0.0112,24,0,0,0,2.40009893130361e-05,2.39425607171789e-05,2.40574012086999e-05
0.0114,24,1,1,0,12.5039879238078,12.5285011863832,2.65673404640415e-05
0.0116,24,0,0,0,3.52482366759513e-05,3.52169841802798e-05,2.15618619646384e-05
0.0118,24,0,0,1,2.51945951350132e-05,2.51401347410563e-05,11.9704078053279
0.012,24,0,0,0,2.28078553348712e-05,2.2737794077189e-05,3.60318122209476e-05
0.0122,24,0,0,0,2.40012744460329e-05,2.3937517951948e-05,2.40624439753507e-05
0.0124,24,1,1,0,12.5041665748563,12.5258552145525,2.65721170144199e-05
0.0126,24,0,0,0,3.52486892672882e-05,3.52096106733665e-05,2.15671313308924e-05
0.0128,24,0,0,1,2.51948580995187e-05,2.51356634757435e-05,11.9729061960132
0.013,24,0,0,0,2.28082296703116e-05,2.27322219071834e-05,3.60393321819399e-05
0.0132,24,0,0,0,2.40016076559857e-05,2.39324961961824e-05,2.40674657325301e-05
0.0134,24,1,1,0,12.5043699012637,12.5232223371371,2.65768750208234e-05
0.0136,24,0,0,0,3.52492175310518e-05,3.52022688723701e-05,2.15723745243104e-05
0.0138,24,0,0,1,2.51951712580152e-05,2.51312123359236e-05,11.9753934107207
0.014,24,0,0,0,2.28086547172303e-05,2.2726674545505e-05,3.6046818490473e-05
0.0142,24,0,0,0,2.40019923904968e-05,2.39274969040896e-05,2.40724650260302e-05
0.0144,24,1,1,0,12.5045995846944,12.5206034015919,2.6581613289139e-05
0.0146,24,0,0,0,3.52498265426956e-05,3.51949608162702e-05,2.15775894285431e-05
0.0148,24,0,0,1,2.51955380127243e-05,2.51267826082534e-05,11.9778687295259
0.015,24,0,0,0,2.28091338348243e-05,2.27211535994743e-05,3.60542689798141e-05
0.0152,24,0,0,0,2.40024320151545e-05,2.39225215227154e-05,2.40774404088049e-05
0.0154,24,1,1,0,12.5048572647382,12.5179992492258,2.65863306279605e-05
0.0156,24,0,0,0,3.52505212500029e-05,3.51876885351561e-05,2.15827747705828e-05
0.0158,24,0,0,1,2.5195961680148e-05,2.51223755725331e-05,11.9803314362601
0.016,24,0,0,0,2.28096702958477e-05,2.27156606681599e-05,3.6061681494553e-05
0.0162,24,0,0,0,2.40029298085675e-05,2.39175714915551e-05,2.40823904413584e-05
0.0164,24,1,1,0,12.5051445364776,12.5154107148805,2.65910258486912e-05
0.0166,24,0,0,0,3.52513064657796e-05,3.51804540497813e-05,2.15879284593427e-05
0.0168,24,0,0,1,2.51964454861858e-05,2.51179925013658e-05,11.9827808187029
0.017,24,0,0,0,2.28102672817529e-05,2.27101973419495e-05,3.60690538911769e-05
0.0172,24,0,0,0,2.40034889575126e-05,2.39126482421685e-05,2.40873136921305e-05
0.0174,24,1,1,0,12.5054629481141,12.512838626617,2.65956977656498e-05
0.0176,24,0,0,0,3.52521868607166e-05,3.51732593711163e-05,2.15930491447903e-05
0.0178,24,0,0,1,2.5196992561366e-05,2.51136346598209e-05,11.9852161687724
0.018,24,0,0,0,2.28109278779487e-05,2.27047652021233e-05,3.60763840386418e-05
0.0182,24,0,0,0,2.40041125521973e-05,2.39077531977983e-05,2.4092208737878e-05
0.0184,24,1,1,0,12.5058139986533,12.5102838054069,2.66003451961787e-05
0.0186,24,0,0,0,3.52531669564344e-05,3.51661064999062e-05,2.15981352835511e-05
0.0188,24,0,0,1,2.51976059361982e-05,2.51093033051008e-05,11.9876367827113
0.019,24,0,0,0,2.281165506918e-05,2.26993658204324e-05,3.60836698189385e-05
0.0192,24,0,0,0,2.40048037985936e-05,2.39028879899674e-05,2.40970741640523e-05
0.0194,24,1,1,0,12.5061991356506,12.5077470648264,2.66049669607535e-05
0.0196,24,0,0,0,3.52542511187151e-05,3.51589974262299e-05,2.16031846193494e-05
0.0198,24,0,0,1,2.51982885366528e-05,2.51049996862115e-05,11.9900419612744
0.02,24,0,0,0,2.28124517350342e-05,2.26940007586808e-05,3.60909091276503e-05
0.0202,24,0,0,0,2.40055651461681e-05,2.38980535901629e-05,2.41019085651732e-05
0.0204,24,1,1,0,12.5066197530243,12.5052292107593,2.66095618830984e-05
0.0206,24,0,0,0,3.52554435509284e-05,3.51519341290591e-05,2.16081961592426e-05
0.0208,24,0,0,1,2.51990431797713e-05,2.51007250436354e-05,11.9924310099125
0.021,24,0,0,0,2.28133206455805e-05,2.26886715683117e-05,3.60980998745089e-05
0.0212,24,0,0,0,2.40063993682291e-05,2.38932513945568e-05,2.41067105451993e-05
0.0214,24,1,1,0,12.5070771889345,12.5027310411032,2.66141287903026e-05
0.0216,24,0,0,0,3.52567482876644e-05,3.51449185758225e-05,2.16131680947184e-05
0.0218,24,0,0,1,2.51998725694137e-05,2.5096480609009e-05,11.9948032389554
0.022,24,0,0,0,2.28142644571463e-05,2.26833797899968e-05,3.61052399839424e-05
0.0222,24,0,0,0,2.40073095577838e-05,2.38884832232023e-05,2.4111478717895e-05
0.0224,24,1,1,0,12.5075727237324,12.5002533454821,2.66186665129427e-05
0.0226,24,0,0,0,3.5258169188574e-05,3.5137952721969e-05,2.16180990501771e-05
0.0228,24,0,0,1,2.52007792921469e-05,2.50922676048026e-05,11.9971579637906
0.023,24,0,0,0,2.28152857082352e-05,2.26781269532301e-05,3.61123273956198e-05
0.0232,24,0,0,0,2.40082982556341e-05,2.38837504520372e-05,2.41162117071931e-05
0.0234,24,1,1,0,12.5081075779797,12.4977969049623,2.66231738852066e-05
0.0236,24,0,0,0,3.52597099324301e-05,3.51310385105331e-05,2.16229868349888e-05
0.0238,24,0,0,1,2.52017658132798e-05,2.50880872440037e-05,11.9994945050448
0.024,24,0,0,0,2.28163868155931e-05,2.26729145759258e-05,3.61193600649873e-05
0.0242,24,0,0,0,2.40093674463645e-05,2.38790540129536e-05,2.41209081475551e-05
0.0244,24,1,1,0,12.5086829105458,12.4953624917781,2.66276497450253e-05
0.0246,24,0,0,0,3.526137401141e-05,3.51241778717005e-05,2.1627830525248e-05
0.0248,24,0,0,1,2.52028344730494e-05,2.50839407298036e-05,12.0018121887596
0.025,24,0,0,0,2.28175700704251e-05,2.26677441640185e-05,3.61263359638037e-05
0.0252,24,0,0,0,2.40105194224663e-05,2.38743952607318e-05,2.41255666843273e-05
0.0254,24,1,1,0,12.5092998167787,12.4929508690589,2.66320929342062e-05
0.0256,24,0,0,0,3.52631647256126e-05,3.51173727223767e-05,2.16326283831739e-05
0.0258,24,0,0,1,2.52039874829613e-05,2.5079829255287e-05,12.0041103465681
0.026,24,0,0,0,2.28188376347677e-05,2.26626172110684e-05,3.6133253080667e-05
0.0262,24,0,0,0,2.40117567808191e-05,2.3869775972264e-05,2.41301859740939e-05
0.0264,24,1,1,0,12.5099593267572,12.4905627905656,2.66365022985746e-05
0.0266,24,0,0,0,3.52650851778108e-05,3.5110624965754e-05,2.16373791065337e-05
0.0268,24,0,0,1,2.52052269222901e-05,2.50757540031242e-05,12.0063883158676
0.027,24,0,0,0,2.28201915380219e-05,2.26575351978692e-05,3.61401094215395e-05
0.0272,24,0,0,0,2.40130815512546e-05,2.38651974792539e-05,2.41347646850266e-05
0.0274,24,1,1,0,12.5106624036195,12.488199000429,2.66408766881176e-05
0.0276,24,0,0,0,3.52671382684496e-05,3.51039364908811e-05,2.16420807880033e-05
0.0278,24,0,0,1,2.52065547347434e-05,2.50717161452673e-05,12.008645439993
0.028,24,0,0,0,2.28216336736501e-05,2.26524995920599e-05,3.61469030102637e-05
0.0282,24,0,0,0,2.40144951931488e-05,2.38606606682841e-05,2.41393014972312e-05
0.0284,24,1,1,0,12.5114099419803,12.4858602328975,2.66452149571366e-05
0.0286,24,0,0,0,3.52693266908912e-05,3.50973091722314e-05,2.16467319568947e-05
0.0288,24,0,0,1,2.52079727252932e-05,2.50677168426482e-05,12.010881068388
0.029,24,0,0,0,2.28231657960404e-05,2.26475118477395e-05,3.61536318890785e-05
0.0292,24,0,0,0,2.40159994603659e-05,2.38561668470926e-05,2.41437951030911e-05
0.0294,24,1,1,0,12.5122027664274,12.4835472120885,2.66495159644042e-05
0.0296,24,0,0,0,3.52716529269173e-05,3.50907448692721e-05,2.16513315800711e-05
0.0298,24,0,0,1,2.52094825571774e-05,2.506375724488e-05,12.0130945567736
0.03,24,0,0,0,2.28247895175431e-05,2.26425734050856e-05,3.6160294119127e-05
0.0302,24,0,0,0,2.4017596398435e-05,2.38517177438267e-05,2.41482442076075e-05
0.0304,24,1,1,0,12.5130416301085,12.4812606517474,2.6653778573328e-05
0.0306,24,0,0,0,3.5274119242491e-05,3.50842454260344e-05,2.16558782291128e-05
0.0308,24,0,0,1,2.52110857490769e-05,2.50598384899604e-05,12.0152852673157
0.031,24,0,0,0,2.28265063056816e-05,2.26376856899754e-05,3.61668877809628e-05
0.0312,24,0,0,0,2.40192874735985e-05,2.38473146404104e-05,2.41526475287372e-05
0.0314,24,1,1,0,12.5139272134011,12.4790012550085,2.66580016521202e-05
0.0316,24,0,0,0,3.52767276837847e-05,3.50778126706825e-05,2.16603698719631e-05
0.0318,24,0,0,1,2.52127836724704e-05,2.50559617039791e-05,12.0174525687927
0.032,24,0,0,0,2.28283174805425e-05,2.26328501136109e-05,3.6173410975048e-05
0.0322,24,0,0,0,2.40210733529695e-05,2.38429581561695e-05,2.41570037977264e-05
0.0324,24,1,1,0,12.5148601226795,12.4767697141693,2.66621840739768e-05
0.0326,24,0,0,0,3.52794800734753e-05,3.50714484150805e-05,2.16648061664277e-05
0.0328,24,0,0,1,2.52145775491696e-05,2.50521280008267e-05,12.0195958367599
0.033,24,0,0,0,2.28302242123457e-05,2.26280680721459e-05,3.61798618222521e-05
0.0332,24,0,0,0,2.4022955855892e-05,2.3838650195663e-05,2.41613117594435e-05
0.0334,24,1,1,0,12.5158408891626,12.4745667104604,2.66663247172593e-05
0.0336,24,0,0,0,3.5282378007319e-05,3.50651544543644e-05,2.16691847083553e-05
0.0338,24,0,0,1,2.52164684490388e-05,2.5048338481906e-05,12.0217144537125
0.034,24,0,0,0,2.28322275192004e-05,2.26233409463172e-05,3.61862384643423e-05
0.0342,24,0,0,0,2.40249357808919e-05,2.38343917835962e-05,2.41655701727069e-05
0.0344,24,1,1,0,12.5168699678642,12.4723929138316,2.66704224656889e-05
0.0346,24,0,0,0,3.52854228509992e-05,3.50589325665064e-05,2.16735041589531e-05
0.0348,24,0,0,1,2.52184572879014e-05,2.50445942358468e-05,12.02380780925
0.035,24,0,0,0,2.28343282650473e-05,2.26186701010778e-05,3.61925390644724e-05
0.0352,24,0,0,0,2.40270139890386e-05,2.38301841468733e-05,2.4169777810612e-05
0.0354,24,1,1,0,12.517947736631,12.4702489827372,2.66744762085447e-05
0.0356,24,0,0,0,3.52886157372595e-05,3.50527845118828e-05,2.16777640375392e-05
0.0358,24,0,0,1,2.52205448256348e-05,2.50408963382222e-05,12.025875300235
