time,Vdc,da,db,dc,Ia,Ib,Ic
0,24,0,0,0,-1.4802957685331e-21,7.40147884266551e-22,7.40147884266551e-22
0.0002,24,0,0,0,2.39999565721804e-05,2.39988567234224e-05,2.40010568767331e-05
0.0004,24,1,1,0,12.5031371710523,12.5580944752276,2.65141499617396e-05
0.0006,24,0,0,0,3.52466876184068e-05,3.52991216952688e-05,2.1503032859941e-05
0.0008,24,0,0,1,2.51939673263185e-05,2.51898378488023e-05,11.9426401103939
0.001,24,0,0,0,2.28060651084439e-05,2.27995869936635e-05,3.59483549347045e-05
0.0012,24,0,0,0,2.39999759632206e-05,2.39930864649795e-05,2.40068754601837e-05
0.0014,24,1,1,0,12.5031681879701,12.5550392446191,2.65196295883185e-05
0.0016,24,0,0,0,3.52466700564979e-05,3.52906406198293e-05,2.15091200868187e-05
0.0018,24,0,0,1,2.51939171758755e-05,2.51846880187177e-05,11.9455167711192
0.002,24,0,0,0,2.28061303986288e-05,2.27931726687962e-05,3.59570136325073e-05
0.0022,24,0,0,0,2.39999860584521e-05,2.39873043742313e-05,2.40126575389496e-05
0.0024,24,1,1,0,12.5032042139027,12.5519878624424,2.65251034685421e-05
0.0026,24,0,0,0,3.52466690315733e-05,3.52821692718221e-05,2.15151994874617e-05
0.0028,24,0,0,1,2.51938776176556e-05,2.51795444199156e-05,11.9483900436139
0.003,24,0,0,0,2.28062074713366e-05,2.27867657423361e-05,3.59656621137431e-05
0.0032,24,0,0,0,2.400000882608e-05,2.39815291074307e-05,2.40184328073779e-05
0.0034,24,1,1,0,12.5032477137863,12.5489413397331,2.65305702688436e-05
0.0036,24,0,0,0,3.52466919908534e-05,3.52737099932745e-05,2.15212689739857e-05
0.0038,24,0,0,1,2.51938536452162e-05,2.51744085490156e-05,11.9512590914813
0.004,24,0,0,0,2.28063012820035e-05,2.27803680799388e-05,3.59742978609376e-05
0.0042,24,0,0,0,2.40000492758826e-05,2.39757623865283e-05,2.40241995843145e-05
0.0044,24,1,1,0,12.5033011371845,12.5459006848169,2.65360286572865e-05
0.0046,24,0,0,0,3.52467463339761e-05,3.52652651221367e-05,2.15273265219057e-05
0.0048,24,0,0,1,2.51938502198241e-05,2.51692818994131e-05,11.9541230800189
0.005,24,0,0,0,2.28064167525874e-05,2.27739815436634e-05,3.59829183617368e-05
0.0052,24,0,0,0,2.4000112234349e-05,2.39700057804407e-05,2.4029956192011e-05
0.0054,24,1,1,0,12.5033669147248,12.5428669028905,2.65414773036656e-05
0.0056,24,0,0,0,3.52468394022557e-05,3.52568369917693e-05,2.15333701646004e-05
0.0058,24,0,0,1,2.51938722632641e-05,2.51641659608584e-05,11.9569811764548
0.006,24,0,0,0,2.28065587643937e-05,2.27676079914442e-05,3.59915211096173e-05
0.0062,24,0,0,0,2.40002026492941e-05,2.39642610174587e-05,2.40357009565983e-05
0.0064,24,1,1,0,12.503447454556,12.5398409955997,2.65469148795762e-05
0.0066,24,0,0,0,3.52469784680196e-05,3.52484279304295e-05,2.1539397864575e-05
0.0068,24,0,0,1,2.51939246507055e-05,2.51590622190399e-05,11.9598325501802
0.007,24,0,0,0,2.28067321509609e-05,2.27612492765691e-05,3.60001036045891e-05
